magnitudes	NC5
NODE_A627_length_648_cov_189.110333_S29	2407
NODE_A628_length_648_cov_109.877408_S29	1297
NODE_A629_length_646_cov_259.917399_S29	4071
NODE_B435_length_646_cov_14.472759_S29	1997
NODE_A632_length_645_cov_206.417254_S29	2392
NODE_A633_length_645_cov_174.065141_S29	2174
NODE_A635_length_644_cov_175.813051_S29	2027
NODE_A636_length_643_cov_218.602473_S29	2581
NODE_A637_length_643_cov_183.945230_S29	2076
NODE_A638_length_643_cov_164.729682_S29	2163
NODE_A639_length_643_cov_55.300353_S29	738
NODE_B439_length_643_cov_29.275618_S29	2705
NODE_A640_length_642_cov_636.950442_S29	9362
NODE_A641_length_642_cov_98.081416_S29	1120
NODE_A643_length_640_cov_97.902309_S29	1204
NODE_A644_length_639_cov_219.478648_S29	2695
NODE_A645_length_639_cov_169.318505_S29	2128
NODE_A646_length_639_cov_129.293594_S29	1595
NODE_A647_length_639_cov_45.772242_S29	669
NODE_A650_length_638_cov_345.857398_S29	4358
NODE_A651_length_638_cov_260.144385_S29	3100
NODE_A652_length_637_cov_169.208929_S29	2021
NODE_A653_length_637_cov_148.903571_S29	1682
NODE_A655_length_636_cov_425.785331_S29	5374
NODE_A656_length_636_cov_55.620751_S29	691
NODE_A658_length_635_cov_169.503584_S29	2037
NODE_A659_length_635_cov_125.297491_S29	1680
NODE_B454_length_635_cov_5.272401_S29	958
NODE_A660_length_634_cov_176.202873_S29	2055
NODE_A661_length_634_cov_140.192101_S29	1632
NODE_B455_length_634_cov_5.892280_S29	733
NODE_A663_length_633_cov_280.850719_S29	3739
NODE_A665_length_632_cov_191.385586_S29	2134
NODE_A666_length_632_cov_47.834234_S29	842
NODE_A670_length_631_cov_75.712996_S29	1196
NODE_C144_length_631_cov_3.492780_S29	4895
NODE_A671_length_630_cov_236.927667_S29	3186
NODE_A672_length_630_cov_210.764919_S29	2644
NODE_A674_length_630_cov_187.037975_S29	2312
NODE_B463_length_630_cov_11.687161_S29	1976
NODE_B466_length_629_cov_10.920290_S29	1855
NODE_A676_length_628_cov_506.047187_S29	6054
NODE_A678_length_628_cov_185.591652_S29	2123
NODE_B467_length_628_cov_8.622505_S29	1589
NODE_A682_length_627_cov_50.132727_S29	573
NODE_A684_length_626_cov_160.313297_S29	1814
NODE_A687_length_625_cov_192.775547_S29	2191
NODE_A690_length_624_cov_148.522852_S29	1910
NODE_A691_length_624_cov_29.919561_S29	375
NODE_A693_length_623_cov_156.833333_S29	1866
NODE_A694_length_623_cov_146.928571_S29	1786
NODE_A695_length_623_cov_128.194139_S29	1484
NODE_B477_length_622_cov_17.412844_S29	2610
NODE_A698_length_621_cov_165.724265_S29	1914
NODE_A699_length_621_cov_156.049632_S29	1871
NODE_A700_length_621_cov_120.485294_S29	1330
NODE_B481_length_621_cov_10.832721_S29	1511
NODE_B482_length_621_cov_6.251838_S29	1562
NODE_B483_length_621_cov_2.713235_S29	630
NODE_A703_length_620_cov_210.099448_S29	2506
NODE_A704_length_620_cov_157.574586_S29	1764
NODE_A706_length_620_cov_26.804788_S29	406
NODE_A710_length_618_cov_157.428835_S29	2111
NODE_A713_length_617_cov_373.681481_S29	4431
NODE_A714_length_617_cov_197.768519_S29	2343
NODE_A716_length_616_cov_176.202226_S29	2200
NODE_A718_length_616_cov_82.569573_S29	961
NODE_A720_length_615_cov_370.464684_S29	4360
NODE_A721_length_615_cov_188.546468_S29	2111
NODE_A722_length_615_cov_77.944238_S29	1008
NODE_B498_length_615_cov_12.382900_S29	1405
NODE_A726_length_613_cov_188.888060_S29	2482
NODE_A727_length_613_cov_120.449627_S29	1325
NODE_A728_length_612_cov_44.269159_S29	1068
NODE_A729_length_611_cov_476.730337_S29	6681
NODE_A731_length_611_cov_53.556180_S29	813
NODE_A732_length_611_cov_24.627341_S29	442
NODE_A733_length_611_cov_21.812734_S29	536
NODE_A734_length_610_cov_157.632270_S29	2015
NODE_A735_length_610_cov_83.969981_S29	1106
NODE_A736_length_609_cov_127.507519_S29	1555
NODE_A737_length_609_cov_127.201128_S29	1574
NODE_A738_length_609_cov_117.449248_S29	1365
NODE_A739_length_609_cov_90.605263_S29	1154
NODE_A740_length_609_cov_52.377820_S29	750
NODE_A741_length_609_cov_28.866541_S29	501
NODE_A742_length_609_cov_28.355263_S29	794
NODE_B505_length_609_cov_42.464286_S29	6253
NODE_A743_length_608_cov_142.922787_S29	1490
NODE_A744_length_608_cov_104.691149_S29	1360
NODE_B509_length_607_cov_18.050943_S29	3306
NODE_A751_length_606_cov_369.457467_S29	4455
NODE_A752_length_606_cov_194.782609_S29	2258
NODE_A753_length_606_cov_181.298677_S29	2029
NODE_A754_length_606_cov_101.410208_S29	1153
NODE_B514_length_606_cov_2.366730_S29	371
NODE_A758_length_605_cov_111.871212_S29	1211
NODE_A759_length_604_cov_326.958254_S29	3734
NODE_B518_length_604_cov_3.743833_S29	437
NODE_A761_length_603_cov_178.442966_S29	2033
NODE_A764_length_602_cov_381.253333_S29	4280
NODE_A769_length_601_cov_382.276718_S29	4223
NODE_A770_length_601_cov_247.770992_S29	2853
NODE_A771_length_601_cov_135.833969_S29	1887
NODE_A772_length_601_cov_135.816794_S29	1755
NODE_A773_length_601_cov_64.824427_S29	692
NODE_A774_length_600_cov_350.017208_S29	3898
NODE_A775_length_600_cov_96.206501_S29	1061
NODE_A776_length_600_cov_93.170172_S29	1341
NODE_A779_length_599_cov_554.982759_S29	6690
NODE_A780_length_599_cov_52.501916_S29	611
NODE_B529_length_599_cov_5.176245_S29	706
NODE_A781_length_598_cov_222.107486_S29	2418
NODE_A785_length_597_cov_174.267308_S29	2000
NODE_A786_length_597_cov_107.763462_S29	1546
NODE_A787_length_597_cov_72.719231_S29	1028
NODE_A788_length_597_cov_34.798077_S29	372
NODE_A791_length_596_cov_222.204239_S29	2504
NODE_A794_length_595_cov_72.953668_S29	971
NODE_A795_length_595_cov_26.718147_S29	430
NODE_A797_length_594_cov_1020.547389_S29	12504
NODE_C184_length_594_cov_2.230174_S29	2892
NODE_A799_length_593_cov_156.841085_S29	1664
NODE_B542_length_593_cov_9.139535_S29	1408
NODE_B544_length_593_cov_3.501938_S29	663
NODE_A801_length_592_cov_339.262136_S29	3720
NODE_A802_length_592_cov_224.394175_S29	1619
NODE_A806_length_591_cov_142.883268_S29	1688
NODE_A807_length_591_cov_88.963035_S29	1084
NODE_A810_length_590_cov_193.019493_S29	2119
NODE_A811_length_590_cov_130.001949_S29	1368
NODE_B557_length_590_cov_4.407407_S29	667
NODE_A812_length_589_cov_130.660156_S29	1450
NODE_A813_length_589_cov_100.916016_S29	1087
NODE_A814_length_589_cov_92.025391_S29	990
NODE_A815_length_589_cov_90.052734_S29	989
NODE_A816_length_589_cov_68.947266_S29	813
NODE_B559_length_589_cov_15.201172_S29	2097
NODE_A821_length_588_cov_46.424658_S29	493
NODE_A824_length_587_cov_82.264706_S29	1087
NODE_A825_length_587_cov_77.617647_S29	834
NODE_A828_length_586_cov_169.819253_S29	1772
NODE_A829_length_586_cov_52.605108_S29	770
NODE_C193_length_586_cov_5.381139_S29	6147
NODE_A833_length_584_cov_122.270217_S29	1561
NODE_A834_length_584_cov_110.392505_S29	1446
NODE_A838_length_583_cov_588.183794_S29	3385
NODE_A839_length_583_cov_97.798419_S29	1376
NODE_A841_length_581_cov_85.632937_S29	876
NODE_A844_length_580_cov_80.528827_S29	858
NODE_A847_length_579_cov_261.804781_S29	2862
NODE_A848_length_579_cov_119.330677_S29	1475
NODE_A849_length_579_cov_54.472112_S29	661
NODE_A854_length_578_cov_74.101796_S29	842
NODE_A855_length_578_cov_57.732535_S29	611
NODE_A856_length_578_cov_56.315369_S29	658
NODE_A859_length_576_cov_241.641283_S29	2532
NODE_B587_length_576_cov_7.158317_S29	847
NODE_C208_length_576_cov_1.991984_S29	732
NODE_A860_length_575_cov_221.821285_S29	2295
NODE_B588_length_575_cov_9.839357_S29	1185
NODE_A865_length_574_cov_209.086519_S29	2433
NODE_B590_length_574_cov_114.048290_S29	13921
NODE_B593_length_574_cov_11.746479_S29	2132
NODE_A869_length_573_cov_250.006048_S29	3047
NODE_A870_length_573_cov_29.534274_S29	385
NODE_A872_length_572_cov_273.000000_S29	3265
NODE_A873_length_572_cov_215.159596_S29	1829
NODE_A874_length_572_cov_207.995960_S29	2202
NODE_A875_length_572_cov_164.872727_S29	1696
NODE_A876_length_572_cov_156.933333_S29	1767
NODE_A877_length_572_cov_150.175758_S29	1540
NODE_A879_length_571_cov_148.315789_S29	1546
NODE_A880_length_571_cov_91.467611_S29	1164
NODE_A881_length_571_cov_75.874494_S29	954
NODE_A882_length_571_cov_47.147773_S29	637
NODE_A883_length_570_cov_87.375254_S29	1288
NODE_B601_length_570_cov_25.233266_S29	3118
NODE_B602_length_570_cov_10.125761_S29	1685
NODE_A885_length_569_cov_168.888211_S29	1723
NODE_A886_length_569_cov_51.916667_S29	709
NODE_A887_length_569_cov_43.735772_S29	463
NODE_A888_length_569_cov_37.069106_S29	370
NODE_A889_length_569_cov_32.008130_S29	404
NODE_A891_length_568_cov_142.716904_S29	1747
NODE_A893_length_568_cov_39.704684_S29	487
NODE_A896_length_567_cov_204.651020_S29	2239
NODE_A897_length_567_cov_40.140816_S29	471
NODE_A901_length_566_cov_181.376278_S29	1858
NODE_A902_length_566_cov_171.089980_S29	1782
NODE_A903_length_566_cov_145.196319_S29	1523
NODE_A904_length_566_cov_111.353783_S29	1262
NODE_A905_length_566_cov_63.627812_S29	812
NODE_A906_length_566_cov_40.654397_S29	427
NODE_A907_length_566_cov_35.482618_S29	355
NODE_B610_length_566_cov_26.648262_S29	3324
NODE_A911_length_565_cov_86.747951_S29	1301
NODE_B617_length_565_cov_4.247951_S29	378
NODE_A912_length_564_cov_273.149897_S29	3001
NODE_A913_length_564_cov_253.310062_S29	2534
NODE_A914_length_564_cov_192.476386_S29	1990
NODE_A915_length_564_cov_187.213552_S29	1981
NODE_A916_length_564_cov_35.827515_S29	384
NODE_B618_length_564_cov_11.367556_S29	1466
NODE_B619_length_564_cov_9.184805_S29	1098
NODE_A920_length_563_cov_126.997942_S29	1334
NODE_A921_length_563_cov_43.590535_S29	517
NODE_B622_length_563_cov_11.543210_S29	1710
NODE_A922_length_562_cov_361.577320_S29	4015
NODE_A923_length_562_cov_196.973196_S29	1996
NODE_A924_length_562_cov_104.428866_S29	1234
NODE_A925_length_562_cov_93.952577_S29	983
NODE_A928_length_561_cov_275.834711_S29	3287
NODE_A929_length_561_cov_42.607438_S29	759
NODE_A931_length_560_cov_217.130435_S29	3068
NODE_A932_length_560_cov_41.451346_S29	490
NODE_A935_length_559_cov_306.732365_S29	3282
NODE_A936_length_559_cov_225.221992_S29	2330
NODE_A937_length_559_cov_169.570539_S29	1763
NODE_A938_length_559_cov_149.018672_S29	1670
NODE_A939_length_559_cov_131.877593_S29	1357
NODE_A941_length_559_cov_89.668050_S29	1276
NODE_A943_length_558_cov_153.353430_S29	1549
NODE_A944_length_558_cov_123.908524_S29	1222
NODE_A945_length_558_cov_88.074844_S29	1065
NODE_A946_length_558_cov_60.355509_S29	830
NODE_A947_length_558_cov_30.785863_S29	407
NODE_A950_length_557_cov_142.793750_S29	775
NODE_A951_length_557_cov_110.583333_S29	1176
NODE_B644_length_557_cov_10.106250_S29	1266
NODE_A955_length_556_cov_144.845511_S29	1418
NODE_A956_length_556_cov_114.461378_S29	1129
NODE_C225_length_556_cov_3.075157_S29	1132
NODE_A960_length_555_cov_215.527197_S29	2186
NODE_A961_length_555_cov_32.774059_S29	365
NODE_A963_length_554_cov_403.997904_S29	4015
NODE_A964_length_554_cov_111.788260_S29	1100
NODE_A969_length_552_cov_350.738947_S29	3460
NODE_A970_length_552_cov_302.454737_S29	3121
NODE_A971_length_552_cov_172.557895_S29	1801
NODE_A972_length_552_cov_145.305263_S29	1457
NODE_A975_length_551_cov_74.495781_S29	925
NODE_A976_length_551_cov_37.337553_S29	434
NODE_A980_length_550_cov_50.784355_S29	750
NODE_B655_length_550_cov_5.553911_S29	911
NODE_B658_length_549_cov_14.046610_S29	1085
NODE_A988_length_548_cov_318.023355_S29	3182
NODE_A990_length_548_cov_126.129512_S29	1379
NODE_A991_length_548_cov_44.397028_S29	470
NODE_A992_length_548_cov_40.433121_S29	414
NODE_A993_length_548_cov_38.074310_S29	382
NODE_A994_length_547_cov_164.234043_S29	1680
NODE_A996_length_546_cov_184.735608_S29	2095
NODE_A997_length_546_cov_19.415778_S29	529
NODE_A1000_length_545_cov_112.955128_S29	1273
NODE_A998_length_545_cov_221.982906_S29	2364
NODE_A999_length_545_cov_119.564103_S29	1164
NODE_A1005_length_543_cov_274.193133_S29	2842
NODE_A1006_length_543_cov_160.156652_S29	5252
NODE_A1007_length_543_cov_127.959227_S29	1429
NODE_B674_length_543_cov_15.532189_S29	1921
NODE_A1009_length_542_cov_221.522581_S29	2575
NODE_A1011_length_542_cov_81.262366_S29	1032
NODE_A1012_length_542_cov_80.939785_S29	1031
NODE_A1016_length_541_cov_193.437500_S29	1860
NODE_A1018_length_541_cov_154.607759_S29	1548
NODE_A1020_length_541_cov_92.159483_S29	935
NODE_A1021_length_541_cov_57.890086_S29	1276
NODE_A1022_length_540_cov_243.181425_S29	2698
NODE_A1023_length_540_cov_103.956803_S29	1082
NODE_A1024_length_540_cov_94.807775_S29	929
NODE_A1025_length_540_cov_55.036717_S29	664
NODE_A1027_length_539_cov_69.064935_S29	698
NODE_A1028_length_538_cov_194.390456_S29	1863
NODE_A1029_length_538_cov_193.566161_S29	1836
NODE_A1030_length_538_cov_142.112798_S29	1377
NODE_A1031_length_538_cov_117.895879_S29	1397
NODE_A1032_length_538_cov_98.498915_S29	958
NODE_A1033_length_538_cov_34.913232_S29	394
NODE_A1034_length_537_cov_247.623913_S29	2767
NODE_A1036_length_536_cov_129.943355_S29	1265
NODE_A1038_length_536_cov_88.568627_S29	894
NODE_A1040_length_535_cov_373.430131_S29	4123
NODE_B695_length_535_cov_11.390830_S29	1407
NODE_A1043_length_534_cov_177.076586_S29	2125
NODE_A1046_length_533_cov_164.962719_S29	1846
NODE_A1047_length_532_cov_336.019780_S29	3513
NODE_A1048_length_532_cov_271.386813_S29	2734
NODE_A1049_length_532_cov_165.718681_S29	1604
NODE_A1050_length_532_cov_153.498901_S29	1425
NODE_A1052_length_532_cov_142.898901_S29	1756
NODE_A1053_length_532_cov_138.967033_S29	1398
NODE_A1054_length_532_cov_84.123077_S29	1313
NODE_A1055_length_532_cov_76.652747_S29	781
NODE_A1056_length_532_cov_46.307692_S29	599
NODE_A1057_length_532_cov_40.006593_S29	441
NODE_A1058_length_532_cov_21.806593_S29	519
NODE_B703_length_532_cov_2.679121_S29	414
NODE_A1060_length_531_cov_166.533040_S29	1570
NODE_A1061_length_531_cov_84.121145_S29	1100
NODE_A1063_length_531_cov_19.744493_S29	516
NODE_A1065_length_530_cov_201.379691_S29	2370
NODE_A1066_length_530_cov_150.331126_S29	1485
NODE_A1067_length_530_cov_56.467991_S29	611
NODE_A1071_length_529_cov_268.893805_S29	3049
NODE_A1072_length_529_cov_70.909292_S29	799
NODE_A1075_length_528_cov_177.587583_S29	1836
NODE_A1076_length_528_cov_63.778271_S29	740
NODE_B712_length_528_cov_17.645233_S29	1501
NODE_A1078_length_527_cov_303.466667_S29	3055
NODE_A1079_length_527_cov_184.335556_S29	1854
NODE_A1080_length_527_cov_127.626667_S29	1467
NODE_A1082_length_527_cov_76.582222_S29	762
NODE_A1083_length_527_cov_74.242222_S29	835
NODE_A1084_length_527_cov_72.633333_S29	832
NODE_A1089_length_526_cov_92.518931_S29	921
NODE_A1090_length_526_cov_85.752784_S29	1076
NODE_A1092_length_525_cov_312.678571_S29	2967
NODE_A1093_length_525_cov_197.975446_S29	1922
NODE_A1094_length_525_cov_143.875000_S29	1346
NODE_A1095_length_525_cov_99.225446_S29	512
NODE_B725_length_525_cov_8.582589_S29	584
NODE_A1096_length_524_cov_258.411633_S29	3227
NODE_A1097_length_524_cov_167.897092_S29	1626
NODE_A1098_length_524_cov_135.568233_S29	1308
NODE_B729_length_524_cov_10.557047_S29	1151
NODE_A1101_length_523_cov_202.311659_S29	2000
NODE_A1102_length_523_cov_188.726457_S29	1815
NODE_A1103_length_523_cov_150.661435_S29	1556
NODE_A1104_length_523_cov_49.513453_S29	512
NODE_A1105_length_523_cov_46.197309_S29	397
NODE_B733_length_523_cov_10.760090_S29	1261
NODE_A1106_length_522_cov_138.285393_S29	1633
NODE_A1107_length_522_cov_109.411236_S29	1115
NODE_A1108_length_522_cov_107.453933_S29	1143
NODE_A1109_length_522_cov_70.352809_S29	769
NODE_B735_length_522_cov_13.413483_S29	2061
NODE_A1110_length_521_cov_132.461712_S29	1245
NODE_A1111_length_521_cov_107.747748_S29	1035
NODE_A1112_length_521_cov_99.020270_S29	921
NODE_A1113_length_521_cov_69.641892_S29	676
NODE_A1117_length_520_cov_164.711061_S29	1509
NODE_A1118_length_520_cov_115.530474_S29	1557
NODE_A1119_length_520_cov_53.336343_S29	531
NODE_A1122_length_519_cov_169.061086_S29	1625
NODE_A1123_length_519_cov_153.927602_S29	1584
NODE_A1124_length_519_cov_152.527149_S29	1652
NODE_A1125_length_519_cov_58.875566_S29	719
NODE_A1126_length_519_cov_40.875566_S29	465
NODE_B746_length_519_cov_4.348416_S29	625
NODE_A1127_length_518_cov_239.151927_S29	2427
NODE_A1129_length_518_cov_193.092971_S29	879
NODE_A1130_length_518_cov_156.750567_S29	1606
NODE_A1131_length_518_cov_138.585034_S29	1414
NODE_A1132_length_518_cov_102.852608_S29	922
NODE_B752_length_518_cov_7.666667_S29	1476
NODE_C279_length_518_cov_1.791383_S29	1822
NODE_A1133_length_517_cov_169.938636_S29	1601
NODE_A1134_length_517_cov_35.138636_S29	428
NODE_B757_length_517_cov_11.361364_S29	1224
NODE_A1138_length_516_cov_264.410023_S29	2485
NODE_A1139_length_516_cov_162.070615_S29	1487
NODE_A1140_length_516_cov_146.223235_S29	1355
NODE_A1141_length_516_cov_124.678815_S29	1299
NODE_A1142_length_516_cov_104.261959_S29	1030
NODE_A1143_length_516_cov_84.904328_S29	1003
NODE_A1144_length_516_cov_61.845103_S29	633
NODE_A1145_length_516_cov_38.913440_S29	392
NODE_B763_length_516_cov_7.118451_S29	902
NODE_A1148_length_515_cov_179.052511_S29	1630
NODE_A1149_length_515_cov_149.972603_S29	1340
NODE_A1150_length_515_cov_84.073059_S29	775
NODE_B765_length_515_cov_13.589041_S29	1469
NODE_A1151_length_514_cov_217.588101_S29	2287
NODE_A1152_length_514_cov_177.885584_S29	1710
NODE_A1154_length_514_cov_82.171625_S29	1021
NODE_B772_length_514_cov_5.013730_S29	654
NODE_A1155_length_513_cov_185.231651_S29	1658
NODE_A1156_length_513_cov_174.559633_S29	1675
NODE_A1157_length_513_cov_121.041284_S29	1459
NODE_A1158_length_513_cov_115.660550_S29	1219
NODE_B776_length_513_cov_8.935780_S29	1082
NODE_A1162_length_512_cov_197.634483_S29	1848
NODE_A1163_length_512_cov_153.354023_S29	1595
NODE_A1165_length_512_cov_127.947126_S29	1203
NODE_A1169_length_511_cov_206.527650_S29	2082
NODE_A1170_length_511_cov_189.308756_S29	2248
NODE_A1171_length_511_cov_133.274194_S29	1302
NODE_A1173_length_511_cov_90.693548_S29	380
NODE_A1175_length_511_cov_51.995392_S29	572
NODE_A1176_length_511_cov_40.029954_S29	426
NODE_A1181_length_510_cov_146.309469_S29	1429
NODE_A1182_length_510_cov_128.083141_S29	1160
NODE_B785_length_510_cov_4.127021_S29	545
NODE_A1183_length_509_cov_242.344907_S29	2242
NODE_A1184_length_509_cov_192.020833_S29	1768
NODE_A1185_length_509_cov_117.097222_S29	1101
NODE_A1186_length_509_cov_112.287037_S29	1258
NODE_A1187_length_509_cov_74.629630_S29	744
NODE_A1188_length_509_cov_27.965278_S29	442
NODE_B786_length_509_cov_96.750000_S29	10449
NODE_A1191_length_508_cov_93.976798_S29	839
NODE_A1192_length_508_cov_52.765661_S29	538
NODE_B792_length_508_cov_9.334107_S29	780
NODE_A1194_length_507_cov_344.637209_S29	3366
NODE_A1195_length_507_cov_210.355814_S29	2037
NODE_A1196_length_507_cov_147.381395_S29	1437
NODE_A1197_length_507_cov_39.681395_S29	514
NODE_A1201_length_506_cov_149.235431_S29	1308
NODE_A1202_length_506_cov_62.128205_S29	587
NODE_A1204_length_505_cov_214.084112_S29	2135
NODE_A1205_length_505_cov_160.740654_S29	1478
NODE_A1206_length_504_cov_256.718970_S29	2422
NODE_A1208_length_504_cov_92.477752_S29	1025
NODE_B807_length_504_cov_19.372365_S29	2074
NODE_A1211_length_503_cov_121.852113_S29	1191
NODE_A1212_length_503_cov_115.204225_S29	1544
NODE_A1213_length_503_cov_85.145540_S29	829
NODE_A1214_length_503_cov_77.185446_S29	749
NODE_A1215_length_503_cov_57.807512_S29	603
NODE_A1218_length_502_cov_442.569412_S29	3955
NODE_A1219_length_502_cov_137.400000_S29	1611
NODE_A1223_length_501_cov_310.629717_S29	2767
NODE_A1224_length_501_cov_138.231132_S29	1586
NODE_A1225_length_501_cov_114.712264_S29	1027
NODE_A1226_length_501_cov_105.875000_S29	983
NODE_A1227_length_501_cov_52.382075_S29	461
NODE_A1228_length_500_cov_163.023641_S29	1541
NODE_A1229_length_500_cov_150.543735_S29	1466
NODE_A1230_length_500_cov_137.002364_S29	1301
NODE_A1231_length_500_cov_124.021277_S29	1122
NODE_A1232_length_500_cov_94.931442_S29	454
NODE_A1233_length_500_cov_47.846336_S29	401
NODE_C304_length_500_cov_1.825059_S29	513
NODE_C305_length_500_cov_1.193853_S29	793
NODE_A264_length_2869_cov_9.799069_S38	3609
NODE_A876_length_1902_cov_9.716164_S38	5218
NODE_A897_length_1890_cov_30.921677_S38	11298
NODE_A1519_length_1512_cov_15.165157_S38	1638
NODE_B92_length_1454_cov_4.329702_S38	1494
NODE_A2612_length_1212_cov_12.548018_S38	1481
NODE_A3928_length_1009_cov_9.288627_S38	863
NODE_A4425_length_950_cov_16.437572_S38	1889
NODE_A7009_length_762_cov_10.255474_S38	969
NODE_A7630_length_730_cov_9.660031_S38	2212
NODE_A7981_length_714_cov_6.379906_S38	491
NODE_A9438_length_652_cov_13.116522_S38	2945
NODE_B1705_length_642_cov_3.320354_S38	481
NODE_A12199_length_571_cov_8.200405_S38	876
NODE_A12419_length_566_cov_4.218814_S38	566
NODE_A1011_length_715_cov_13.258621_S4	520
NODE_A1258_length_668_cov_4.736041_S4	963
NODE_A2769_length_515_cov_9.319635_S4	424
NODE_A548_length_1298_cov_9.113841_S5	2226
NODE_A6878_length_599_cov_7.034483_S5	1861
NODE_A1028_length_789_cov_7.363764_S6	1738
NODE_A2178_length_586_cov_9.840864_S6	2496
NODE_A2547_length_547_cov_3.702128_S6	1305
