magnitudes	NC6
NODE_B135_length_1046_cov_3.461300_S28	819
NODE_A306_length_1045_cov_34.494835_S28	734
NODE_B138_length_1043_cov_3.458592_S28	782
NODE_B140_length_1041_cov_3.623444_S28	1105
NODE_B142_length_1039_cov_5.095634_S28	2116
NODE_A309_length_1038_cov_49.296566_S28	1002
NODE_A310_length_1038_cov_30.876171_S28	737
NODE_A311_length_1037_cov_53.229167_S28	1229
NODE_A312_length_1037_cov_33.569792_S28	807
NODE_A313_length_1037_cov_32.968750_S28	704
NODE_B145_length_1036_cov_3.118874_S28	862
NODE_A316_length_1035_cov_57.677453_S28	1189
NODE_A319_length_1033_cov_82.310669_S28	2072
NODE_A322_length_1030_cov_55.200420_S28	1205
NODE_A323_length_1030_cov_32.365163_S28	638
NODE_A326_length_1027_cov_34.793684_S28	682
NODE_A327_length_1025_cov_34.089662_S28	642
NODE_B150_length_1025_cov_4.273207_S28	970
NODE_A328_length_1024_cov_54.862724_S28	1321
NODE_A330_length_1020_cov_37.921527_S28	697
NODE_A331_length_1019_cov_79.121019_S28	1622
NODE_A333_length_1018_cov_105.676939_S28	2155
NODE_A335_length_1015_cov_36.264392_S28	798
NODE_A337_length_1012_cov_72.901604_S28	1936
NODE_A338_length_1011_cov_85.551392_S28	1686
NODE_A340_length_1010_cov_61.429796_S28	1199
NODE_A341_length_1009_cov_173.424893_S28	3632
NODE_B161_length_1007_cov_5.438710_S28	1041
NODE_A344_length_1006_cov_73.537137_S28	1452
NODE_A347_length_1005_cov_81.228448_S28	1837
NODE_A348_length_1004_cov_52.159655_S28	1061
NODE_A349_length_1004_cov_29.686084_S28	629
NODE_A354_length_999_cov_32.235358_S28	807
NODE_A356_length_998_cov_59.609121_S28	1330
NODE_A357_length_998_cov_35.162866_S28	765
NODE_A360_length_997_cov_37.745652_S28	806
NODE_A364_length_992_cov_73.731148_S28	1498
NODE_A367_length_990_cov_54.948521_S28	1018
NODE_A368_length_990_cov_42.117196_S28	824
NODE_A372_length_987_cov_52.413187_S28	970
NODE_A374_length_985_cov_36.607930_S28	758
NODE_A377_length_984_cov_50.689085_S28	746
NODE_A378_length_984_cov_49.530320_S28	1034
NODE_A379_length_984_cov_44.197354_S28	858
NODE_A382_length_983_cov_120.515453_S28	2449
NODE_A385_length_982_cov_102.143646_S28	2038
NODE_A386_length_982_cov_63.471823_S28	1314
NODE_A388_length_980_cov_50.595792_S28	962
NODE_A390_length_979_cov_44.449002_S28	823
NODE_A391_length_979_cov_40.490022_S28	748
NODE_B181_length_979_cov_3.882483_S28	756
NODE_A392_length_978_cov_44.157603_S28	881
NODE_A394_length_977_cov_50.190000_S28	971
NODE_A395_length_977_cov_39.564444_S28	835
NODE_A396_length_977_cov_30.914444_S28	637
NODE_A397_length_976_cov_49.086763_S28	1112
NODE_A398_length_974_cov_78.797101_S28	1541
NODE_A399_length_974_cov_53.887402_S28	1018
NODE_A401_length_973_cov_55.655134_S28	998
NODE_A403_length_971_cov_77.376957_S28	1823
NODE_A405_length_970_cov_42.519597_S28	802
NODE_A406_length_970_cov_42.305711_S28	798
NODE_A407_length_970_cov_41.699888_S28	733
NODE_A408_length_970_cov_27.225084_S28	587
NODE_A410_length_969_cov_32.905830_S28	622
NODE_A411_length_967_cov_110.929213_S28	1963
NODE_A414_length_966_cov_33.935883_S28	663
NODE_B191_length_965_cov_5.415541_S28	1197
NODE_A419_length_963_cov_129.523702_S28	2620
NODE_A420_length_963_cov_45.583521_S28	841
NODE_A422_length_961_cov_48.795249_S28	988
NODE_A423_length_961_cov_32.860860_S28	610
NODE_A425_length_959_cov_107.636054_S28	2085
NODE_A426_length_959_cov_34.229025_S28	651
NODE_A429_length_958_cov_85.976163_S28	1537
NODE_A432_length_957_cov_32.014773_S28	583
NODE_A433_length_956_cov_64.068259_S28	1211
NODE_A436_length_955_cov_68.185649_S28	1280
NODE_A437_length_955_cov_34.766515_S28	601
NODE_A438_length_954_cov_60.697834_S28	1113
NODE_A440_length_953_cov_46.631279_S28	1061
NODE_A441_length_953_cov_27.936073_S28	613
NODE_B205_length_953_cov_4.046804_S28	1205
NODE_A442_length_952_cov_45.377143_S28	564
NODE_A447_length_949_cov_55.628440_S28	1064
NODE_A448_length_948_cov_76.284730_S28	1622
NODE_A451_length_947_cov_86.475862_S28	1573
NODE_C7_length_946_cov_1.720368_S28	1589
NODE_A453_length_944_cov_86.640138_S28	1592
NODE_A456_length_942_cov_81.538728_S28	1131
NODE_A457_length_942_cov_73.160694_S28	1473
NODE_A458_length_942_cov_37.026590_S28	571
NODE_A460_length_940_cov_52.750869_S28	966
NODE_A461_length_940_cov_52.281576_S28	999
NODE_B217_length_940_cov_3.264195_S28	856
NODE_A463_length_938_cov_183.290360_S28	2427
NODE_A465_length_936_cov_62.961583_S28	1190
NODE_A466_length_936_cov_30.584400_S28	548
NODE_A467_length_934_cov_52.917153_S28	945
NODE_B228_length_933_cov_4.565421_S28	1028
NODE_B230_length_932_cov_3.895906_S28	610
NODE_A468_length_931_cov_77.775176_S28	1175
NODE_A469_length_931_cov_49.489461_S28	851
NODE_A471_length_930_cov_29.600234_S28	623
NODE_B234_length_930_cov_4.113716_S28	1116
NODE_A475_length_929_cov_90.109155_S28	1631
NODE_A476_length_929_cov_26.998826_S28	550
NODE_A479_length_926_cov_66.951708_S28	922
NODE_A481_length_925_cov_45.974057_S28	775
NODE_B240_length_925_cov_4.553066_S28	983
NODE_A482_length_924_cov_53.891381_S28	1139
NODE_A486_length_920_cov_83.921708_S28	1946
NODE_A487_length_920_cov_50.977461_S28	861
NODE_B246_length_920_cov_5.800712_S28	1517
NODE_A490_length_919_cov_97.952494_S28	2108
NODE_A491_length_919_cov_59.813539_S28	698
NODE_A492_length_919_cov_51.812352_S28	886
NODE_A493_length_919_cov_47.099762_S28	836
NODE_A494_length_917_cov_46.404762_S28	796
NODE_A496_length_916_cov_67.933254_S28	929
NODE_A497_length_915_cov_56.440334_S28	1048
NODE_B249_length_915_cov_6.880668_S28	969
NODE_B250_length_915_cov_5.090692_S28	1214
NODE_A499_length_914_cov_178.209080_S28	3132
NODE_B252_length_914_cov_4.295102_S28	717
NODE_A500_length_913_cov_121.587321_S28	2338
NODE_A501_length_913_cov_36.886364_S28	745
NODE_A503_length_912_cov_55.231138_S28	968
NODE_A504_length_912_cov_39.246707_S28	819
NODE_A505_length_910_cov_60.020408_S28	1336
NODE_A506_length_910_cov_54.535414_S28	945
NODE_A507_length_910_cov_40.193277_S28	760
NODE_B254_length_910_cov_34.848739_S28	6793
NODE_A511_length_907_cov_52.825301_S28	859
NODE_A513_length_906_cov_66.639324_S28	1209
NODE_A514_length_906_cov_48.901086_S28	968
NODE_A516_length_906_cov_41.369119_S28	708
NODE_A517_length_906_cov_36.352232_S28	657
NODE_A518_length_905_cov_79.925121_S28	1443
NODE_A519_length_905_cov_55.245169_S28	968
NODE_A520_length_905_cov_30.223430_S28	605
NODE_A521_length_904_cov_363.766626_S28	6772
NODE_A525_length_900_cov_51.211422_S28	957
NODE_A526_length_900_cov_42.363305_S28	721
NODE_A528_length_899_cov_47.686131_S28	835
NODE_A529_length_898_cov_46.120585_S28	561
NODE_A530_length_897_cov_62.268293_S28	1102
NODE_A531_length_897_cov_40.358537_S28	766
NODE_A532_length_896_cov_42.798535_S28	609
NODE_A534_length_893_cov_44.649510_S28	859
NODE_A536_length_892_cov_40.683436_S28	775
NODE_A538_length_891_cov_41.176904_S28	658
NODE_A539_length_890_cov_196.908979_S28	3554
NODE_A540_length_890_cov_36.280443_S28	628
NODE_A542_length_888_cov_42.760789_S28	697
NODE_B286_length_887_cov_12.064198_S28	1622
NODE_A545_length_886_cov_120.275649_S28	2830
NODE_A548_length_884_cov_37.936803_S28	603
NODE_A550_length_883_cov_58.049628_S28	1134
NODE_A553_length_882_cov_87.262112_S28	1636
NODE_A554_length_881_cov_64.080846_S28	1063
NODE_A555_length_881_cov_41.046020_S28	759
NODE_A558_length_880_cov_56.953923_S28	980
NODE_A559_length_880_cov_52.332503_S28	860
NODE_A562_length_879_cov_37.617207_S28	738
NODE_A563_length_879_cov_32.416459_S28	560
NODE_A565_length_878_cov_43.642946_S28	784
NODE_A566_length_878_cov_31.684145_S28	506
NODE_A567_length_877_cov_35.818750_S28	601
NODE_A569_length_876_cov_124.927409_S28	2092
NODE_A570_length_875_cov_40.324561_S28	684
NODE_A572_length_874_cov_54.250941_S28	908
NODE_A573_length_874_cov_44.662484_S28	851
NODE_A575_length_873_cov_60.364322_S28	949
NODE_A576_length_873_cov_47.469849_S28	781
NODE_A578_length_871_cov_49.564232_S28	825
NODE_A579_length_871_cov_44.254408_S28	803
NODE_A580_length_870_cov_91.698613_S28	987
NODE_A581_length_870_cov_48.596469_S28	1173
NODE_A583_length_869_cov_48.253788_S28	837
NODE_A584_length_868_cov_75.699115_S28	1347
NODE_A585_length_868_cov_71.350190_S28	1480
NODE_A586_length_868_cov_45.260430_S28	803
NODE_A588_length_867_cov_56.815190_S28	1168
NODE_A590_length_866_cov_42.131812_S28	715
NODE_A591_length_866_cov_38.290241_S28	643
NODE_B309_length_866_cov_5.429658_S28	618
NODE_A594_length_864_cov_40.053367_S28	653
NODE_B312_length_864_cov_8.468869_S28	1305
NODE_A595_length_863_cov_35.902036_S28	525
NODE_A597_length_862_cov_35.782166_S28	717
NODE_A601_length_860_cov_72.286079_S28	1180
NODE_A603_length_860_cov_43.627075_S28	771
NODE_A606_length_859_cov_42.453964_S28	871
NODE_B320_length_859_cov_5.086957_S28	680
NODE_B322_length_859_cov_3.581841_S28	915
NODE_A607_length_858_cov_42.261204_S28	676
NODE_A608_length_858_cov_31.939821_S28	545
NODE_A611_length_857_cov_62.857692_S28	1346
NODE_A613_length_856_cov_37.632863_S28	647
NODE_A616_length_855_cov_44.402314_S28	706
NODE_A618_length_854_cov_57.402831_S28	998
NODE_A619_length_854_cov_44.924067_S28	723
NODE_A620_length_854_cov_36.911197_S28	770
NODE_A621_length_853_cov_51.240979_S28	863
NODE_A624_length_848_cov_60.642023_S28	1032
NODE_A625_length_847_cov_45.255844_S28	747
NODE_A626_length_847_cov_37.092208_S28	599
NODE_A628_length_846_cov_35.618986_S28	572
NODE_A629_length_846_cov_34.947984_S28	661
NODE_B341_length_845_cov_9.179688_S28	1547
NODE_A634_length_844_cov_55.314211_S28	1003
NODE_A635_length_844_cov_53.323338_S28	847
NODE_B342_length_844_cov_2.574967_S28	559
NODE_B345_length_842_cov_1.747712_S28	680
NODE_A640_length_841_cov_32.663613_S28	535
NODE_B349_length_840_cov_4.277851_S28	992
NODE_A643_length_839_cov_29.354331_S28	571
NODE_A644_length_839_cov_28.937008_S28	671
NODE_A646_length_838_cov_55.032852_S28	825
NODE_A647_length_838_cov_48.630749_S28	727
NODE_A649_length_838_cov_43.767411_S28	743
NODE_A650_length_838_cov_37.795007_S28	718
NODE_A651_length_838_cov_31.203679_S28	482
NODE_A656_length_836_cov_54.524374_S28	849
NODE_B355_length_836_cov_2.710145_S28	609
NODE_A657_length_835_cov_240.617414_S28	3810
NODE_A659_length_835_cov_35.358839_S28	618
NODE_B357_length_834_cov_6.129458_S28	1161
NODE_A664_length_832_cov_34.300662_S28	672
NODE_A666_length_831_cov_57.997797_S28	1126
NODE_A668_length_829_cov_48.208777_S28	795
NODE_A669_length_825_cov_45.058824_S28	720
NODE_A670_length_824_cov_62.763052_S28	838
NODE_A671_length_823_cov_40.997319_S28	711
NODE_A674_length_822_cov_35.425503_S28	544
NODE_A675_length_821_cov_68.866935_S28	848
NODE_A676_length_821_cov_50.008065_S28	768
NODE_A677_length_821_cov_36.559140_S28	634
NODE_A678_length_820_cov_62.631225_S28	1204
NODE_A679_length_820_cov_32.121131_S28	645
NODE_A681_length_818_cov_46.283401_S28	832
NODE_A682_length_817_cov_99.322973_S28	1560
NODE_A684_length_816_cov_108.005413_S28	1892
NODE_A685_length_816_cov_32.534506_S28	630
NODE_B384_length_816_cov_5.163735_S28	1007
NODE_A688_length_815_cov_31.922764_S28	470
NODE_A689_length_814_cov_45.820896_S28	819
NODE_A690_length_812_cov_52.717007_S28	782
NODE_B392_length_812_cov_2.214966_S28	550
NODE_A693_length_811_cov_52.613079_S28	847
NODE_A694_length_811_cov_51.156676_S28	770
NODE_A695_length_811_cov_36.527248_S28	534
NODE_A696_length_811_cov_34.459128_S28	603
NODE_A697_length_810_cov_64.502046_S28	1140
NODE_A698_length_810_cov_59.514325_S28	997
NODE_A699_length_810_cov_43.306958_S28	725
NODE_A700_length_810_cov_41.698499_S28	761
NODE_A704_length_809_cov_114.062842_S28	1873
NODE_A706_length_808_cov_162.000000_S28	2378
NODE_A707_length_808_cov_42.164159_S28	669
NODE_A708_length_807_cov_111.141096_S28	1689
NODE_A709_length_806_cov_42.032922_S28	641
NODE_A710_length_806_cov_40.864198_S28	605
NODE_A712_length_805_cov_71.804945_S28	1259
NODE_A715_length_804_cov_45.221458_S28	608
NODE_A716_length_804_cov_38.156809_S28	642
NODE_A717_length_804_cov_31.899587_S28	552
NODE_A719_length_803_cov_61.612948_S28	1159
NODE_A724_length_802_cov_44.848276_S28	734
NODE_A725_length_802_cov_41.382069_S28	784
NODE_A726_length_801_cov_36.343923_S28	583
NODE_A728_length_800_cov_90.272476_S28	1595
NODE_A729_length_800_cov_55.044260_S28	817
NODE_A730_length_800_cov_43.854772_S28	709
NODE_A731_length_799_cov_72.311634_S28	1077
NODE_A732_length_799_cov_36.876731_S28	548
NODE_A733_length_798_cov_72.868239_S28	1135
NODE_A734_length_798_cov_36.288488_S28	556
NODE_B410_length_798_cov_16.364771_S28	3048
NODE_B411_length_798_cov_6.288488_S28	658
NODE_B413_length_798_cov_3.904300_S28	780
NODE_B414_length_797_cov_3.758333_S28	510
NODE_A741_length_796_cov_54.566064_S28	855
NODE_A743_length_795_cov_31.325905_S28	475
NODE_A745_length_794_cov_187.110181_S28	4047
NODE_A746_length_794_cov_73.781032_S28	917
NODE_A747_length_794_cov_54.516039_S28	592
NODE_A748_length_794_cov_38.118550_S28	822
NODE_B420_length_794_cov_5.468619_S28	525
NODE_A751_length_793_cov_92.645251_S28	1478
NODE_A753_length_793_cov_32.941341_S28	530
NODE_A754_length_792_cov_98.366434_S28	1431
NODE_A755_length_792_cov_69.388811_S28	1141
NODE_A756_length_792_cov_54.165035_S28	783
NODE_A757_length_792_cov_52.786014_S28	855
NODE_A760_length_791_cov_82.704482_S28	1389
NODE_A761_length_791_cov_59.602241_S28	919
NODE_A762_length_791_cov_57.306723_S28	984
NODE_A764_length_790_cov_38.171108_S28	647
NODE_A766_length_789_cov_62.341292_S28	798
NODE_A767_length_789_cov_31.806180_S28	582
NODE_A768_length_789_cov_29.742978_S28	445
NODE_A770_length_788_cov_88.248945_S28	1476
NODE_A771_length_788_cov_54.921238_S28	804
NODE_A772_length_788_cov_47.098453_S28	692
NODE_B432_length_788_cov_4.500703_S28	846
NODE_A775_length_787_cov_55.260563_S28	839
NODE_A777_length_787_cov_25.122535_S28	526
NODE_A779_length_786_cov_50.767278_S28	851
NODE_A781_length_786_cov_39.469676_S28	575
NODE_A782_length_786_cov_37.387870_S28	599
NODE_A784_length_786_cov_32.290550_S28	529
NODE_B437_length_786_cov_6.280677_S28	1032
NODE_A785_length_785_cov_53.151130_S28	809
NODE_A786_length_785_cov_37.694915_S28	540
NODE_A789_length_784_cov_84.387553_S28	977
NODE_A790_length_784_cov_34.026874_S28	645
NODE_B439_length_784_cov_17.175389_S28	1994
NODE_B440_length_784_cov_11.165488_S28	1993
NODE_B443_length_783_cov_5.189802_S28	1025
NODE_A794_length_782_cov_101.727660_S28	1767
NODE_A795_length_782_cov_58.173050_S28	849
NODE_A796_length_782_cov_40.880851_S28	601
NODE_A797_length_781_cov_126.350852_S28	2018
NODE_A798_length_781_cov_90.028409_S28	1586
NODE_A799_length_781_cov_52.801136_S28	789
NODE_A800_length_781_cov_44.478693_S28	644
NODE_A801_length_781_cov_39.752841_S28	613
NODE_A803_length_780_cov_40.211949_S28	628
NODE_A804_length_780_cov_39.480797_S28	618
NODE_B450_length_780_cov_5.566145_S28	957
NODE_A808_length_779_cov_89.133903_S28	1334
NODE_A809_length_779_cov_63.054131_S28	959
NODE_A810_length_779_cov_48.554131_S28	778
NODE_A811_length_779_cov_47.625356_S28	720
NODE_A814_length_777_cov_31.935714_S28	600
NODE_A822_length_774_cov_181.414634_S28	2726
NODE_A823_length_774_cov_53.606887_S28	840
NODE_A824_length_774_cov_49.529412_S28	673
NODE_A825_length_774_cov_48.731707_S28	678
NODE_A830_length_773_cov_42.462644_S28	714
NODE_A832_length_771_cov_174.762248_S28	2796
NODE_A833_length_771_cov_73.580692_S28	1094
NODE_A834_length_771_cov_40.077810_S28	623
NODE_A835_length_770_cov_61.834055_S28	1035
NODE_A836_length_770_cov_58.792208_S28	858
NODE_A837_length_770_cov_55.780664_S28	821
NODE_A838_length_770_cov_34.572872_S28	517
NODE_B469_length_770_cov_3.223665_S28	525
NODE_A841_length_769_cov_79.336705_S28	1168
NODE_A842_length_769_cov_40.534682_S28	767
NODE_B470_length_769_cov_4.403179_S28	610
NODE_A846_length_768_cov_75.787265_S28	1174
NODE_A847_length_768_cov_52.959479_S28	807
NODE_A851_length_767_cov_30.384058_S28	512
NODE_A855_length_766_cov_77.597968_S28	1216
NODE_A856_length_766_cov_49.397678_S28	709
NODE_A857_length_766_cov_40.001451_S28	511
NODE_A860_length_765_cov_68.966570_S28	975
NODE_A862_length_765_cov_35.728198_S28	514
NODE_B478_length_765_cov_8.005814_S28	1049
NODE_A865_length_763_cov_52.976676_S28	847
NODE_A866_length_763_cov_52.841108_S28	745
NODE_A871_length_762_cov_49.226277_S28	649
NODE_A876_length_761_cov_52.888889_S28	765
NODE_B493_length_761_cov_4.942982_S28	739
NODE_A881_length_760_cov_27.183016_S28	588
NODE_B495_length_760_cov_9.950220_S28	1962
NODE_A883_length_758_cov_67.738620_S28	956
NODE_B502_length_758_cov_2.867841_S28	631
NODE_A884_length_757_cov_94.873529_S28	1475
NODE_A885_length_757_cov_55.360294_S28	748
NODE_A886_length_757_cov_54.957353_S28	889
NODE_A890_length_756_cov_80.892489_S28	1266
NODE_A891_length_756_cov_72.359352_S28	1106
NODE_A894_length_755_cov_129.261062_S28	1878
NODE_A895_length_755_cov_57.483776_S28	786
NODE_A898_length_754_cov_32.299852_S28	427
NODE_A901_length_753_cov_69.000000_S28	972
NODE_A902_length_753_cov_54.766272_S28	859
NODE_A903_length_753_cov_47.059172_S28	678
NODE_A904_length_753_cov_43.758876_S28	592
NODE_A905_length_753_cov_35.102071_S28	525
NODE_A908_length_752_cov_40.754074_S28	571
NODE_A911_length_751_cov_255.681009_S28	3626
NODE_A912_length_751_cov_60.483680_S28	1014
NODE_A914_length_750_cov_72.093611_S28	1083
NODE_A916_length_749_cov_48.613095_S28	474
NODE_A918_length_749_cov_28.995536_S28	475
NODE_A921_length_748_cov_89.232489_S28	1269
NODE_A922_length_748_cov_48.850969_S28	654
NODE_A926_length_747_cov_76.476119_S28	1097
NODE_A927_length_747_cov_47.240299_S28	678
NODE_A928_length_747_cov_44.232836_S28	609
NODE_B523_length_747_cov_5.113433_S28	847
NODE_C25_length_747_cov_1.114925_S28	667
NODE_A933_length_746_cov_66.188341_S28	892
NODE_A934_length_746_cov_65.541106_S28	950
NODE_A935_length_746_cov_54.478326_S28	813
NODE_A936_length_746_cov_53.204783_S28	773
NODE_A937_length_746_cov_39.579970_S28	538
NODE_A938_length_746_cov_35.041854_S28	544
NODE_A941_length_745_cov_55.661677_S28	658
NODE_A942_length_745_cov_45.479042_S28	738
NODE_A945_length_744_cov_54.823088_S28	970
NODE_A946_length_744_cov_52.620690_S28	725
NODE_A947_length_744_cov_31.803598_S28	483
NODE_A950_length_743_cov_109.699700_S28	1507
NODE_A951_length_743_cov_39.711712_S28	683
NODE_A952_length_743_cov_38.001502_S28	526
NODE_B535_length_743_cov_2.738739_S28	597
NODE_A956_length_742_cov_51.365414_S28	701
NODE_A957_length_742_cov_48.742857_S28	733
NODE_A958_length_742_cov_45.565414_S28	622
NODE_B536_length_742_cov_3.950376_S28	734
NODE_A962_length_741_cov_49.929217_S28	763
NODE_A963_length_741_cov_36.277108_S28	541
NODE_A968_length_740_cov_122.668175_S28	2119
NODE_A969_length_740_cov_61.888386_S28	855
NODE_B539_length_740_cov_6.962293_S28	1023
NODE_A971_length_739_cov_482.123867_S28	7308
NODE_A972_length_739_cov_79.900302_S28	1151
NODE_A973_length_739_cov_42.083082_S28	667
NODE_A974_length_739_cov_37.779456_S28	521
NODE_A975_length_739_cov_35.996979_S28	500
NODE_A977_length_738_cov_82.390318_S28	1147
NODE_A984_length_737_cov_46.663636_S28	642
NODE_A985_length_736_cov_59.928680_S28	803
NODE_A986_length_736_cov_10.597876_S28	577
NODE_A989_length_735_cov_114.329787_S28	1512
NODE_A990_length_735_cov_61.092705_S28	876
NODE_A991_length_735_cov_57.053191_S28	755
NODE_A992_length_735_cov_55.802432_S28	751
NODE_A993_length_735_cov_47.869301_S28	763
NODE_A994_length_735_cov_46.417933_S28	723
NODE_A996_length_735_cov_43.908815_S28	625
NODE_A998_length_735_cov_31.050152_S28	428
NODE_A1000_length_734_cov_60.409437_S28	861
NODE_A999_length_734_cov_71.595129_S28	1054
NODE_B560_length_734_cov_4.704718_S28	842
NODE_A1004_length_733_cov_44.911585_S28	638
NODE_A1005_length_733_cov_30.844512_S28	588
NODE_A1009_length_732_cov_50.516031_S28	730
NODE_A1014_length_731_cov_57.016820_S28	903
NODE_A1015_length_731_cov_56.984709_S28	762
NODE_A1016_length_731_cov_38.489297_S28	558
NODE_A1017_length_731_cov_31.810398_S28	511
NODE_A1021_length_730_cov_31.395100_S28	470
NODE_A1022_length_730_cov_27.344564_S28	452
NODE_B570_length_730_cov_5.905054_S28	883
NODE_A1025_length_729_cov_45.539877_S28	589
NODE_A1030_length_728_cov_116.981567_S28	1611
NODE_A1031_length_728_cov_56.029186_S28	925
NODE_A1034_length_728_cov_21.081413_S28	479
NODE_A1035_length_727_cov_112.966154_S28	1628
NODE_A1036_length_727_cov_67.646154_S28	932
NODE_A1037_length_727_cov_50.416923_S28	677
NODE_A1038_length_727_cov_47.438462_S28	616
NODE_A1040_length_727_cov_45.332308_S28	602
NODE_B578_length_727_cov_6.710769_S28	1274
NODE_A1043_length_726_cov_41.657935_S28	576
NODE_A1044_length_726_cov_32.597843_S28	478
NODE_A1045_length_726_cov_31.474576_S28	449
NODE_A1047_length_725_cov_52.729938_S28	705
NODE_A1048_length_725_cov_43.373457_S28	617
NODE_A1049_length_725_cov_40.046296_S28	477
NODE_A1052_length_724_cov_39.510046_S28	572
NODE_A1055_length_723_cov_71.266254_S28	987
NODE_A1056_length_723_cov_55.286378_S28	757
NODE_B594_length_723_cov_3.756966_S28	557
NODE_A1059_length_722_cov_55.930233_S28	1021
NODE_A1063_length_721_cov_41.869565_S28	638
NODE_A1064_length_721_cov_35.717391_S28	473
NODE_A1065_length_721_cov_34.343168_S28	538
NODE_A1070_length_720_cov_43.858476_S28	631
NODE_A1071_length_720_cov_36.612753_S28	496
NODE_B602_length_720_cov_4.339036_S28	563
NODE_A1072_length_719_cov_65.141745_S28	881
NODE_A1073_length_719_cov_27.733645_S28	438
NODE_C27_length_719_cov_1.151090_S28	1224
NODE_A1075_length_718_cov_71.347894_S28	1025
NODE_A1076_length_718_cov_53.344774_S28	639
NODE_A1077_length_718_cov_41.800312_S28	643
NODE_A1078_length_718_cov_28.801872_S28	454
NODE_A1082_length_717_cov_54.632812_S28	809
NODE_B612_length_717_cov_6.012594_S28	561
NODE_B614_length_717_cov_3.709375_S28	626
NODE_A1086_length_716_cov_90.276995_S28	1330
NODE_A1087_length_716_cov_57.474178_S28	876
NODE_A1088_length_716_cov_49.951487_S28	672
NODE_A1089_length_716_cov_48.993740_S28	1109
NODE_A1090_length_716_cov_42.223787_S28	627
NODE_A1091_length_716_cov_35.691706_S28	454
NODE_A1095_length_715_cov_56.349530_S28	846
NODE_A1096_length_715_cov_53.485893_S28	675
NODE_A1097_length_715_cov_44.764890_S28	971
NODE_A1100_length_714_cov_78.557300_S28	1018
NODE_A1101_length_714_cov_66.686028_S28	872
NODE_A1102_length_714_cov_56.750392_S28	664
NODE_A1106_length_712_cov_104.135433_S28	1665
NODE_A1107_length_712_cov_48.971654_S28	666
NODE_A1108_length_712_cov_47.729134_S28	630
NODE_A1110_length_712_cov_44.217323_S28	646
NODE_A1111_length_712_cov_37.585827_S28	604
NODE_A1112_length_712_cov_34.396850_S28	498
NODE_B626_length_712_cov_4.200000_S28	424
NODE_B627_length_712_cov_4.105512_S28	604
NODE_A1114_length_711_cov_59.817035_S28	728
NODE_A1115_length_711_cov_55.764984_S28	724
NODE_A1116_length_711_cov_53.078864_S28	688
NODE_A1118_length_710_cov_80.559242_S28	1101
NODE_A1119_length_710_cov_62.518167_S28	808
NODE_A1120_length_710_cov_53.266983_S28	742
NODE_A1121_length_710_cov_47.710900_S28	1031
NODE_A1122_length_710_cov_35.219589_S28	584
NODE_A1125_length_709_cov_87.498418_S28	1177
NODE_A1126_length_709_cov_76.245253_S28	683
NODE_A1128_length_709_cov_56.455696_S28	743
NODE_A1130_length_709_cov_31.696203_S28	406
NODE_B633_length_709_cov_3.773734_S28	497
NODE_A1135_length_708_cov_99.800317_S28	1447
NODE_A1137_length_708_cov_32.342314_S28	513
NODE_A1142_length_707_cov_61.025397_S28	813
NODE_A1143_length_707_cov_37.207937_S28	532
NODE_A1144_length_707_cov_35.846032_S28	472
NODE_A1145_length_707_cov_30.055556_S28	466
NODE_B640_length_707_cov_4.598413_S28	481
NODE_A1147_length_706_cov_36.936407_S28	533
NODE_B642_length_706_cov_6.600954_S28	738
NODE_B643_length_706_cov_5.825119_S28	645
NODE_A1149_length_705_cov_38.458599_S28	565
NODE_A1150_length_705_cov_38.173567_S28	497
NODE_A1151_length_705_cov_37.964968_S28	568
NODE_A1153_length_705_cov_31.004777_S28	422
NODE_A1154_length_705_cov_29.552548_S28	542
NODE_B647_length_705_cov_2.636943_S28	450
NODE_A1159_length_703_cov_51.392971_S28	675
NODE_A1160_length_703_cov_37.154952_S28	490
NODE_A1163_length_702_cov_44.227200_S28	630
NODE_A1164_length_702_cov_40.984000_S28	548
NODE_A1166_length_701_cov_167.479167_S28	2374
NODE_A1167_length_701_cov_55.729167_S28	849
NODE_A1168_length_701_cov_50.469551_S28	616
NODE_A1169_length_701_cov_47.184295_S28	630
NODE_A1170_length_701_cov_38.248397_S28	498
NODE_A1171_length_701_cov_36.222756_S28	649
NODE_A1172_length_701_cov_31.772436_S28	745
NODE_A1176_length_700_cov_43.767255_S28	568
NODE_A1180_length_699_cov_67.900322_S28	1168
NODE_A1181_length_699_cov_59.115756_S28	804
NODE_A1182_length_699_cov_42.604502_S28	546
NODE_A1184_length_698_cov_52.466989_S28	767
NODE_A1185_length_698_cov_46.723027_S28	682
NODE_A1186_length_698_cov_43.877617_S28	777
NODE_A1187_length_698_cov_30.225443_S28	404
NODE_A1188_length_698_cov_30.030596_S28	461
NODE_A1192_length_697_cov_50.437097_S28	632
NODE_A1193_length_697_cov_42.793548_S28	779
NODE_A1194_length_697_cov_34.314516_S28	506
NODE_A1198_length_696_cov_43.667205_S28	595
NODE_A1202_length_695_cov_79.593851_S28	1179
NODE_A1203_length_695_cov_74.891586_S28	1051
NODE_A1204_length_695_cov_59.055016_S28	576
NODE_A1205_length_695_cov_49.626214_S28	535
NODE_A1206_length_695_cov_47.533981_S28	611
NODE_A1210_length_694_cov_240.009724_S28	3231
NODE_A1211_length_694_cov_70.927066_S28	887
NODE_A1212_length_694_cov_54.708266_S28	879
NODE_A1213_length_694_cov_45.551053_S28	620
